Time,Neck joint Bend Front/Back,Neck joint Twist Left/Right,Neck joint Lean Right/Left,Lumbar joint Bend Front/Back,Lumbar joint Twist Left/Right,Lumbar joint Lean Right/Left,Right shoulder Flex/Ext,Right shoulder Abd/Add,Right shoulder Int/Ext,Right elbow Flex/Ext,Right elbow Val/Var,Right elbow Int/Ext,Right wrist Abd/Add,Right wrist Flex/Ext,Right wrist Int/Ext,Right hip Flex/Ext,Right hip Abd/Add,Right hip Int/Ext,Right knee Flex/Ext,Right knee Varus/Valgus,Right knee Int/Ext,Right ankle Plantar/Dorsi,Right ankle Int/Ext,Right ankle Sup/Pro,Left shoulder Flex/Ext,Left shoulder Abd/Add,Left shoulder Int/Ext,Left elbow Flex/Ext,Left elbow Val/Var,Left elbow Int/Ext,Left wrist Abd/Add,Left wrist Flex/Ext,Left wrist Int/Ext,Left hip Flex/Ext,Left hip Abd/Add,Left hip Int/Ext,Left knee Flex/Ext,Left knee Varus/Valgus,Left knee Int/Ext,Left ankle Plantar/Dorsi,Left ankle Int/Ext,Left ankle Sup/Pro,
31.5,9.9387,11.5365,-3.4018,9.5593,1.0991,-0.33168,5.2105,-1.765,-104.8011,7.2264,159.6588,-99.89,-3.9757e-16,-45,-90,6.3114e-15,0,0,4.9696e-17,89.1048,0,6.9575e-16,-83.4448,0,8.3254,8.6377,92.4845,1.3851,-118.2,100.6001,-1.3666e-16,0,0,6.3114e-15,0,0,4.9696e-17,-89.1048,0,5.9635e-16,84.3753,0,
31.6,9.2859,14.0621,-3.3273,9.5946,1.2903,-0.32553,5.1652,-2.3662,-104.9521,7.165,159.5771,-99.9794,0,90,-90,4.9696e-17,89.5524,0,-4.9696e-17,180,0,1.2921e-15,17.3619,0,8.6106,9.532,92.5076,1.2973,-118.1389,100.874,4.9696e-17,-104.0362,0,4.9696e-17,-89.5524,0,-4.9696e-17,-180,0,1.1927e-15,-18.6947,0,
31.7,8.6878,16.3691,-3.1578,9.6448,1.4927,-0.36242,5.2159,-3.1673,-105.0279,7.2208,159.2463,-100.0309,-3.9757e-16,26.5651,-90,0,180,0,0,0,0,-1.4909e-16,91.0869,0,8.8686,10.3653,92.6656,1.1913,-117.9095,101.1626,0,-90,0,0,180,0,0,0,0,-2.4848e-16,-99.4238,0,
31.8,8.4282,18.2351,-2.943,9.6619,1.631,-0.43644,5.2621,-3.2358,-105.0852,7.4116,158.614,-100.0814,0,-90,-90,4.9696e-17,-89.5524,0,3.1806e-15,0,0,-8.9453e-16,-132.0764,0,9.0065,10.619,92.6603,1.0978,-117.0502,101.2507,9.9392e-17,-116.5651,0,4.9696e-17,89.5524,0,3.1806e-15,0,0,-1.2921e-15,142.4693,0,
31.9,8.1462,19.8404,-2.7536,9.7349,1.7422,-0.51879,5.2916,-2.9516,-105.1483,7.5464,158.4289,-100.1376,0,-90,-90,-6.4108e-15,-135.1113,0,4.9696e-17,-89.0978,0,-7.4544e-16,-99.8566,0,9.0889,10.1516,92.7137,1.1224,-117.2274,101.1846,0,0,0,-6.4108e-15,135.1113,0,4.9696e-17,89.0978,0,-8.4483e-16,101.1388,0,
32,8.1189,20.9725,-2.6825,9.7734,1.8946,-0.58948,5.2941,-3.2368,-105.1629,7.4716,159.189,-100.0451,0,-90,-90,4.9696e-17,-26.5651,0,-3.1806e-15,-134.5559,0,3.4787e-16,-32.5084,0,9.1547,9.5186,92.7227,1.2243,-118.251,101.0526,9.9392e-17,-180,0,4.9696e-17,26.5651,0,-3.1806e-15,135,0,8.9453e-16,13.802,0,
32.1,8.3555,21.5023,-2.7239,9.7775,2.0175,-0.65555,5.2384,-3.8693,-105.2941,7.4181,159.4851,-100.1087,-3.9757e-16,14.0362,-90,-4.9696e-17,-90.4459,0,-3.1806e-15,180,0,2.4848e-16,88.6563,0,9.1661,9.504,92.6906,1.2941,-118.892,100.9729,-9.9392e-17,-63.4349,0,-4.9696e-17,90.4459,0,-3.1806e-15,179.5524,0,4.9696e-17,88.6632,0,
32.2,8.566,21.8679,-2.7349,9.7914,2.1671,-0.71728,5.1893,-4.286,-105.3984,7.4554,159.2874,-100.2578,0,-90,-90,4.9696e-17,0,0,3.1806e-15,-45,0,-1.6897e-15,175.2189,0,9.1313,10.0278,92.7936,1.2499,-118.5764,101.013,-9.9392e-17,0,0,0,-90,0,3.1806e-15,45,0,-1.3915e-15,-174.1533,0,
32.3,8.7272,22.2017,-2.7453,9.8107,2.3202,-0.77995,5.1865,-4.3137,-105.4535,7.5722,158.9798,-100.375,0,0,-90,-6.3611e-15,135.3377,0,-3.1806e-15,179.1048,0,5.9635e-16,40.0578,0,9.1426,10.7654,92.8158,1.1234,-117.0127,101.0332,0,-90,0,-6.3611e-15,-135.3377,0,-3.1806e-15,-179.1048,0,3.9757e-16,-51.5575,0,
32.4,8.8749,22.3552,-2.7206,9.796,2.4436,-0.85877,5.2035,-4.2764,-105.6147,7.6364,158.6286,-100.4923,-7.9514e-16,7.125,-90,-4.9696e-17,-153.4349,0,-3.1309e-15,134.5489,0,5.9635e-16,25.0536,0,9.168,11.7263,92.9988,1.0812,-116.5856,101.0716,-9.9392e-17,-63.4349,0,-4.9696e-17,153.4349,0,-3.2303e-15,-135.4441,0,2.4848e-16,-48.1482,0,
32.5,9.016,22.3786,-2.7049,9.7732,2.6,-0.95874,5.1353,-4.2869,-105.7504,7.627,158.5935,-100.6244,0,90,-90,6.3611e-15,0,0,3.1806e-15,0,0,0,90,0,9.2325,12.087,93.1639,1.0846,-117.5024,101.1449,-9.9392e-17,63.4349,0,6.3611e-15,0,0,3.1806e-15,0,0,-2.4848e-16,95.9618,0,
32.6,9.0753,22.7222,-2.8348,9.7438,2.73,-1.0243,5.0522,-4.0494,-105.9475,7.6089,158.615,-100.763,0,-90,-90,0,-90,0,-9.9392e-17,153.4349,0,-1.0933e-15,-142.1152,0,9.2707,12.162,93.3622,1.169,-118.8386,101.1305,0,-90,0,0,90,0,0,-90,0,-9.4423e-16,-112.0527,0,
32.7,9.2023,23.0961,-2.8354,9.6879,2.8396,-1.1085,4.9376,-4.369,-106.0274,7.5697,158.7396,-100.8362,0,-90,-90,-6.3611e-15,-179.5524,0,0,90,0,-4.9696e-16,115.4303,0,9.3081,12.2692,93.4517,1.2284,-119.9146,101.0819,1.9878e-16,-180,0,-6.3611e-15,179.5524,0,0,-90,0,-4.9696e-16,-115.4303,0,
32.8,9.3244,23.0612,-2.885,9.6029,2.8626,-1.1915,4.8584,-4.6457,-106.0959,7.5715,158.529,-100.922,0,-90,-90,6.3611e-15,-0.6714,0,3.1806e-15,0.44761,0,2.9818e-16,-87.5233,0,9.2904,12.6483,93.5355,1.224,-120.3241,101.1061,0,90,0,6.3611e-15,0.6714,0,3.0812e-15,0.46205,0,1.9878e-16,86.9356,0,
32.9,9.3174,22.9152,-2.8735,9.5153,2.8548,-1.2322,4.8271,-4.2574,-106.047,7.6284,158.5273,-100.9266,0,-90,-90,9.9392e-17,-89.1083,0,-9.9392e-17,165.9638,0,1.3915e-15,42.1053,0,9.2032,13.1195,93.596,1.1819,-119.9885,101.1269,-3.9757e-16,-26.5651,0,9.9392e-17,89.1083,0,0,-90,0,1.1927e-15,76.847,0,
33,9.2615,22.7779,-2.8751,9.4884,2.8525,-1.2393,4.8346,-3.6564,-105.9791,7.6973,158.6644,-100.8743,0,90,-90,-9.9392e-17,165.9638,0,3.2799e-15,-44.7821,0,-1.6897e-15,-112.148,0,9.1189,13.3547,93.5424,1.1316,-119.3262,101.1147,1.9878e-16,-180,0,0,-90,0,3.2799e-15,43.6678,0,-7.9514e-16,100.8503,0,
33.1,9.2783,22.4225,-3.0666,9.4813,2.8688,-1.2343,4.8237,-3.7046,-105.9628,7.7083,158.6618,-100.8888,0,90,-90,0,90,0,0,-90,0,1.5903e-15,20.9475,0,9.058,13.5808,93.5675,1.1303,-119.097,101.1113,-1.9878e-16,-45,0,0,-90,0,-9.9392e-17,-180,0,1.5903e-15,58.273,0,
33.2,9.7489,21.7972,-3.375,9.4511,2.8806,-1.2284,4.7813,-4.03,-105.9623,7.6481,158.8079,-100.9355,0,0,-90,6.2617e-15,45.339,0,3.1806e-15,1.3426,0,-8.9453e-16,-133.0317,0,9.0252,13.5121,93.5122,1.1122,-118.9815,101.1263,0,90,0,6.2617e-15,-45.339,0,3.1806e-15,-1.3426,0,-3.9757e-16,112.5588,0,
33.3,10.2374,21.4227,-3.6517,9.4386,2.8163,-1.2012,4.7914,-3.6054,-105.968,7.641,159.0286,-100.9611,1.3517e-14,-178.3153,-90,-6.4605e-15,135.2212,0,-3.1806e-15,135,0,6.9575e-16,-59.2117,0,9.0093,13.3459,93.4507,1.1208,-118.6988,101.1018,-1.9878e-16,0,0,-6.4605e-15,-135.2212,0,-3.1806e-15,-135,0,6.9575e-16,59.2117,0,
33.4,10.3649,21.0462,-3.7042,9.4251,2.7513,-1.1854,4.8053,-3.2648,-105.9302,7.6577,159.2616,-100.9302,7.9514e-16,-159.444,-90,9.9392e-17,-14.0362,0,-9.9392e-17,165.9638,0,-1.9878e-16,-95.1339,0,9.0089,13.1083,93.4796,1.1214,-119.0187,101.1344,-3.9757e-16,-45,0,0,90,0,-9.9392e-17,147.9946,0,9.9392e-17,87.4274,0,
33.5,10.3752,20.8582,-3.6196,9.3805,2.7155,-1.1631,4.7721,-3.2524,-105.9273,7.6724,159.2838,-100.929,0,0,-90,-9.9392e-17,169.3803,0,-3.1806e-15,179.4405,0,3.9757e-16,83.7701,0,8.973,13.0644,93.4545,1.1382,-119.3094,101.1466,1.9878e-16,135,0,-9.9392e-17,-169.3803,0,-3.1806e-15,-178.5455,0,-1.9878e-16,-93.1245,0,
33.6,10.3787,20.5508,-3.6466,9.3296,2.6556,-1.1388,4.7241,-3.3839,-105.9172,7.6739,159.3384,-100.9346,0,0,-90,0,90,0,3.1806e-15,45.4166,0,-7.9514e-16,-114.3722,0,8.9126,13.0171,93.4471,1.129,-119.2109,101.1663,-1.9878e-16,45,0,-9.9392e-17,153.4349,0,3.1806e-15,-44.972,0,-8.9453e-16,-100.9908,0,
33.7,10.3395,20.1963,-3.7847,9.3131,2.5856,-1.1174,4.6775,-3.3939,-105.9319,7.6771,159.3352,-100.9496,-7.9514e-16,-14.0362,-90,0,-90,0,0,-90,0,2.9818e-16,-85.193,0,8.8467,13.0114,93.4072,1.1241,-119.1158,101.1752,1.9878e-16,-135,0,9.9392e-17,89.1095,0,0,90,0,-9.9392e-17,90.8466,0,
33.8,10.3321,19.5989,-3.8399,9.3189,2.5633,-1.1277,4.6452,-3.6481,-105.9505,7.6635,159.4718,-100.9336,7.9514e-16,-172.875,-90,0,-90,0,0,90,0,1.2921e-15,66.534,0,8.8111,13.1175,93.4605,1.1438,-119.6802,101.2529,0,-90,0,-1.9878e-16,171.9953,0,0,-90,0,1.7891e-15,62.1393,0,
33.9,10.5108,18.8559,-3.8596,9.3137,2.5688,-1.1754,4.6113,-3.686,-105.9381,7.6927,159.4694,-100.9189,7.9514e-16,-159.444,-90,9.9392e-17,-89.1118,0,3.1806e-15,0.89517,0,-4.9696e-16,104.7363,0,8.7826,13.0992,93.3805,1.1376,-120.0744,101.2736,3.9757e-16,-153.4349,0,9.9392e-17,89.1118,0,3.1806e-15,-1.007,0,-9.9392e-16,127.5852,0,
34,10.682,18.1352,-3.8849,9.3215,2.5278,-1.2176,4.6126,-3.5063,-105.9699,7.7325,159.5036,-100.8749,0,-90,-90,6.3611e-15,0.27976,0,0,-90,0,3.9757e-16,82.2648,0,8.7232,12.8898,93.2716,1.1577,-120.1011,101.2402,0,90,0,6.1623e-15,-0.75081,0,0,90,0,1.3915e-15,67.9382,0,
34.1,10.804,17.4545,-3.8911,9.3531,2.4381,-1.2854,4.5537,-3.8149,-105.9469,7.7576,159.33,-100.9093,7.9514e-16,169.3803,-90,1.9878e-16,88.2342,0,3.1806e-15,0,0,0,-90,0,8.6624,12.6522,93.2663,1.1676,-120.5522,101.2476,1.9878e-16,-180,0,0,-90,0,3.1806e-15,0.6714,0,-1.9878e-16,92.1904,0,
34.2,10.9482,17.1345,-3.9452,9.4038,2.3806,-1.3274,4.4879,-4.183,-105.9565,7.7209,159.3305,-100.9547,0,-90,-90,1.9878e-16,-88.224,0,-1.9878e-16,-150.6422,0,-1.9878e-16,99.9905,0,8.6491,12.5115,93.2916,1.1966,-121.1954,101.2617,0,-90,0,0,90,0,-1.9878e-16,165.9638,0,-3.9757e-16,100.9625,0,
34.3,11.1506,16.8689,-3.9519,9.4338,2.3417,-1.3489,4.4296,-3.9089,-105.9453,7.7235,159.4749,-100.985,0,-90,-90,0,-90,0,-3.1806e-15,-179.3286,0,1.1927e-15,75.3785,0,8.641,12.5643,93.3274,1.2113,-121.6789,101.2876,0,0,0,0,90,0,-3.1806e-15,179.3286,0,1.9878e-16,-87.5095,0,
34.4,11.2847,16.4156,-3.9847,9.4845,2.2695,-1.3493,4.4314,-3.3972,-105.9578,7.739,159.4382,-101.0102,-7.9514e-16,-17.354,-90,0,-90,0,-3.1806e-15,-134.4459,0,1.5903e-15,-50.4556,0,8.6411,12.7732,93.4341,1.1978,-121.6645,101.3348,0,-90,0,0,90,0,-3.1806e-15,134.4459,0,1.3915e-15,54.1598,0,
34.5,11.373,15.931,-3.9475,9.5152,2.2714,-1.3623,4.4375,-3.4857,-105.9442,7.7371,159.4566,-101.0404,0,-90,-90,0,-90,0,0,90,0,-3.9757e-16,175.4216,0,8.6464,13.2107,93.5936,1.2076,-121.9685,101.3569,0,-90,0,0,90,0,0,-90,0,-1.9878e-16,-93.5406,0,
34.6,11.4553,15.7509,-3.9355,9.5222,2.2904,-1.3794,4.4295,-3.3119,-105.9423,7.7756,159.3793,-101.0835,0,90,-90,6.1623e-15,0.11552,0,1.9878e-16,86.4097,0,1.9878e-16,88.2317,0,8.6264,13.657,93.6917,1.1737,-121.6959,101.3869,0,90,0,6.1623e-15,-0.11552,0,1.9878e-16,-86.4097,0,-1.9878e-16,-93.4917,0,
34.7,11.4191,15.6812,-3.8704,9.5231,2.2701,-1.3816,4.4377,-2.569,-105.9758,7.7994,159.4877,-101.0942,0,90,-90,1.9878e-16,3.5763,0,-1.9878e-16,-176.4237,0,-3.9757e-16,103.5652,0,8.5965,14.0142,93.7576,1.1718,-121.4979,101.3722,1.9878e-16,-180,0,0,90,0,-1.9878e-16,147.9946,0,-3.9757e-16,104.5405,0,
34.8,11.4541,15.4389,-3.7721,9.4799,2.2364,-1.3897,4.3945,-2.1692,-105.9725,7.8168,159.6967,-101.1067,-7.9514e-16,5.3558,-90,0,-90,0,-3.1806e-15,-135.3377,0,7.9514e-16,31.4182,0,8.5637,14.2739,93.793,1.1707,-121.8923,101.3856,0,90,0,0,90,0,-3.1806e-15,134.4459,0,1.7891e-15,-63.9981,0,
34.9,11.5796,15.2104,-3.7606,9.4427,2.2115,-1.4031,4.3645,-2.0346,-105.9373,7.8338,159.7326,-101.0927,-1.1927e-14,0.52221,-90,-6.3611e-15,134.9441,0,-2.9818e-15,-179.5225,0,1.7891e-15,61.0174,0,8.5291,14.4456,93.8216,1.1616,-122.1584,101.4325,-1.9878e-16,63.4349,0,-6.3611e-15,-134.9441,0,-2.9818e-15,179.5225,0,9.9392e-16,-72.8895,0,
35,11.9252,14.8059,-3.8459,9.4192,2.1746,-1.4126,4.3407,-1.9873,-105.8924,7.835,159.7753,-101.0931,0,90,-90,-6.3611e-15,-134.4459,0,0,90,0,-1.3915e-15,-104.0598,0,8.4779,14.4039,93.7614,1.1525,-121.8528,101.3868,0,90,0,-6.3611e-15,134.4459,0,0,-90,0,-7.9514e-16,108.5094,0,
35.1,12.2337,14.3202,-3.9283,9.4521,2.0809,-1.4197,4.3285,-1.8741,-105.9133,7.8407,159.8459,-101.1147,0,90,-90,6.3611e-15,-44.6906,0,3.3793e-15,-43.8177,0,-9.9392e-16,107.865,0,8.4457,14.1679,93.7055,1.1492,-121.9111,101.3594,1.9878e-16,-180,0,6.1623e-15,45.2014,0,3.3793e-15,42.0105,0,-1.3915e-15,-98.3814,0,
35.2,12.3787,13.8762,-3.9582,9.5493,2.0513,-1.4214,4.3159,-2.0136,-105.8797,7.8343,160.0768,-101.0938,0,-90,-90,0,-90,0,-3.1806e-15,179.7762,0,1.1927e-15,-28.1247,0,8.4536,14.1768,93.7735,1.1774,-122.1292,101.3868,1.9878e-16,-116.5651,0,0,90,0,-3.1806e-15,-179.7762,0,1.1927e-15,28.1247,0,
35.3,12.6753,13.7266,-3.9868,9.6125,2.0596,-1.436,4.2596,-1.9124,-105.832,7.8834,160.0713,-101.0909,0,-90,-90,-1.9878e-16,162.646,0,3.3793e-15,-1.0531,0,-5.9635e-16,104.4308,0,8.43,14.3297,93.744,1.1311,-121.7496,101.3931,0,90,0,-1.9878e-16,-162.646,0,3.3793e-15,1.0531,0,-1.9878e-16,-94.9022,0,
35.4,12.7231,13.7,-4.0375,9.6086,1.9506,-1.4091,4.2102,-1.7717,-105.8385,7.8987,160.2415,-101.0752,-7.9514e-16,-2.6838,-90,0,90,0,-3.1806e-15,179.6643,0,3.9757e-16,82.4161,0,8.3794,14.368,93.6764,1.0911,-121.1315,101.4129,1.9878e-16,135,0,0,-90,0,-3.1806e-15,-179.6643,0,-3.9757e-16,-97.5859,0,
